Date,HP_Admission,MP_Extraction,Energy_Production
2024-01-01 15:15:00,202.9486,151.332458,25.032156
2024-01-01 15:30:00,202.633209,151.862289,25.1315556
2024-01-01 15:45:00,202.5433,151.4024,25.1334877
2024-01-01 16:00:00,202.805328,151.147263,25.0444927
2024-01-01 16:15:00,202.61409,150.941208,24.9832077
2024-01-01 16:30:00,202.783112,151.246658,25.2442417
2024-01-01 16:45:00,202.646042,151.352753,25.0289
2024-01-01 17:00:00,202.767731,150.8933,25.0092659
2024-01-01 17:15:00,202.949814,151.369553,25.0474548
2024-01-01 17:30:00,203.048752,150.851746,25.09884
2024-01-01 17:45:00,203.044434,151.200943,25.1331863
2024-01-01 18:00:00,202.78952,150.604568,25.1770535
2024-01-01 18:15:00,202.687881,151.602646,25.10568
2024-01-01 18:30:00,202.930435,151.112549,25.1587448
2024-01-01 18:45:00,202.730637,151.039444,25.1134262
2024-01-01 19:00:00,202.759827,151.849991,25.1747284
2024-01-01 19:15:00,202.749283,150.65097,25.1879864
2024-01-01 19:30:00,202.531113,151.179672,25.1001549
2024-01-01 19:45:00,202.943283,150.922943,24.9666138
2024-01-01 20:00:00,202.513428,150.898132,25.0469437
2024-01-01 20:15:00,202.681152,151.7988,25.10562
2024-01-01 20:30:00,202.554764,152.2036,25.11363
2024-01-01 20:45:00,202.867661,152.13353,25.0555248
2024-01-01 21:00:00,202.7257,151.4359,25.0373383
2024-01-01 21:15:00,202.842,152.019485,25.119091
2024-01-01 21:30:00,202.676483,151.317642,25.0592766
2024-01-01 21:45:00,202.941132,151.337784,25.1723461
2024-01-01 22:00:00,203.259781,151.260269,25.0251675
2024-01-01 22:15:00,202.909317,151.608841,25.1875687
2024-01-01 22:30:00,202.46814,151.862259,25.1142235
2024-01-01 22:45:00,202.8023,151.758453,24.9666481
2024-01-01 23:00:00,202.805069,152.064972,25.0288181
2024-01-01 23:15:00,203.016235,151.519577,25.1052132
2024-01-01 23:30:00,202.711334,151.384811,25.1827831
2024-01-01 23:45:00,202.606552,151.699127,25.0094166
2024-01-02 00:00:00,202.726166,151.4876,25.07148
2024-01-02 00:15:00,202.882874,151.543,25.1446724
2024-01-02 00:30:00,202.743027,151.951172,25.0636959
2024-01-02 00:45:00,202.499146,152.3842,25.19469
2024-01-02 01:00:00,202.87088,152.173187,25.1574059
2024-01-02 01:15:00,203.118988,154.043564,25.5189877
2024-01-02 01:30:00,203.247772,154.694809,25.5530987
2024-01-02 01:45:00,202.772141,152.734573,25.5442619
2024-01-02 02:00:00,202.879852,164.107224,22.717104
2024-01-02 02:15:00,202.912628,162.159988,23.24591
2024-01-02 02:30:00,202.477417,162.810669,23.2521687
2024-01-02 02:45:00,202.494476,161.717926,23.21463
2024-01-02 03:00:00,202.922516,161.959229,23.3303318
2024-01-02 03:15:00,202.795349,162.089478,23.391098
2024-01-02 03:30:00,202.869278,161.871872,23.2881927
2024-01-02 03:45:00,202.440491,162.172684,23.28489
2024-01-02 04:00:00,202.910049,162.139786,23.3574219
2024-01-02 04:15:00,202.699677,161.771118,23.25993
2024-01-02 04:30:00,202.734375,160.886169,23.3059959
2024-01-02 04:45:00,202.871292,161.512909,23.3541679
2024-01-02 05:00:00,202.458359,160.5813,23.3981419
2024-01-02 05:15:00,202.618591,161.954544,23.3868618
2024-01-02 05:30:00,202.642014,162.127731,23.18454
2024-01-02 05:45:00,202.365585,162.336014,23.3771324
2024-01-02 06:00:00,202.8775,162.223251,23.4101429
2024-01-02 06:15:00,202.780777,161.953049,23.2664452
2024-01-02 06:30:00,202.60405,162.147552,23.2683716
2024-01-02 06:45:00,202.64061,161.84024,23.4297123
2024-01-02 07:00:00,202.830368,162.540924,23.2786636
2024-01-02 07:15:00,202.666534,161.793884,23.275135
2024-01-02 07:30:00,202.325531,162.328674,23.3240318
2024-01-02 07:45:00,194.2601,157.191559,21.3841476
2024-01-02 08:00:00,194.481888,158.771347,21.713419
2024-01-02 08:15:00,194.222488,158.733475,21.6685
2024-01-02 08:30:00,194.161758,157.403122,21.7955418
2024-01-02 08:45:00,194.230148,157.644257,21.6636162
2024-01-02 09:00:00,194.357986,159.766174,21.5289345
2024-01-02 09:15:00,194.324936,157.827362,21.814188
2024-01-02 09:30:00,194.337967,157.94632,21.62588
2024-01-02 09:45:00,193.75499,158.494629,21.682869
2024-01-02 10:00:00,194.442566,158.699142,21.6174641
2024-01-02 10:15:00,194.252945,158.55275,21.58215
2024-01-02 10:30:00,194.446487,157.297272,21.55756
2024-01-02 10:45:00,194.15155,157.972778,21.5045586
2024-01-02 11:00:00,194.181091,157.435974,21.5403252
2024-01-02 11:15:00,194.168259,158.039963,21.79742
2024-01-02 11:30:00,193.793274,157.23349,21.670433
2024-01-02 11:45:00,194.240128,157.743668,21.1331024
2024-01-02 14:15:00,31.0464458,0.0,5.563656
2024-01-02 14:30:00,22.1087017,0.0,5.386528
2024-01-02 14:45:00,115.869217,86.4997253,12.9244938
2024-01-02 15:00:00,120.588387,88.3839951,13.4764538
2024-01-02 15:15:00,162.691956,117.389519,20.64925
2024-01-02 15:30:00,162.584473,116.443542,20.4737358
2024-01-02 15:45:00,163.36232,117.140991,20.4508057
2024-01-02 16:00:00,163.626709,117.7208,20.4776344
2024-01-02 16:15:00,163.402817,118.4701,20.4914246
2024-01-02 16:30:00,163.629929,118.220764,20.3128166
2024-01-02 16:45:00,164.176117,119.456825,20.5487671
2024-01-02 17:00:00,170.884186,133.595032,19.9042225
2024-01-02 17:15:00,171.174591,134.109161,19.842001
2024-01-02 17:30:00,171.6716,133.348373,20.1576347
2024-01-02 17:45:00,171.0544,134.246765,19.8630257
2024-01-02 18:00:00,171.623566,134.131592,19.776226
2024-01-02 18:15:00,171.888885,133.922577,19.9310741
2024-01-02 18:30:00,171.942383,134.363922,19.8879147
2024-01-02 18:45:00,171.714874,134.606689,19.7559814
2024-01-02 19:00:00,172.227722,133.566422,19.8790455
2024-01-02 19:15:00,171.743515,133.703232,19.7225132
2024-01-02 19:30:00,171.733063,134.198273,19.9271259
2024-01-02 19:45:00,171.849213,133.8348,19.8445568
2024-01-02 20:00:00,171.773,134.013474,19.8187771
2024-01-02 20:15:00,172.139984,134.507477,19.76012
2024-01-02 20:30:00,172.081116,134.885086,19.8565483
2024-01-02 20:45:00,171.897964,134.275314,19.84004
2024-01-02 21:00:00,171.766815,134.42157,19.8748875
2024-01-02 21:15:00,171.729645,134.538345,19.9503
2024-01-02 21:30:00,172.079712,133.9943,19.8074551
2024-01-02 21:45:00,171.7537,134.439819,19.8427811
2024-01-02 22:00:00,172.112122,134.978989,19.7749062
2024-01-02 22:15:00,171.824692,133.87825,19.8574047
2024-01-02 22:30:00,171.501923,135.355881,19.8292084
2024-01-02 22:45:00,171.755524,133.1154,19.8136559
2024-01-02 23:00:00,171.2208,133.314865,19.8614464
2024-01-02 23:15:00,171.561935,134.151291,20.1122169
2024-01-02 23:30:00,172.092255,134.798386,19.6656017
2024-01-02 23:45:00,172.090118,134.5554,19.92276
2024-01-03 00:00:00,172.07695,134.746048,19.9102554
2024-01-03 00:15:00,171.743256,133.96936,19.7639656
2024-01-03 00:30:00,172.041321,134.090271,19.8674736
2024-01-03 00:45:00,172.063553,135.185226,20.0458431
2024-01-03 01:00:00,172.220566,134.449951,19.8948383
2024-01-03 01:15:00,172.020218,134.379257,19.7476845
2024-01-03 01:30:00,172.136414,134.988754,19.6931782
2024-01-03 01:45:00,172.1033,134.0161,19.7291374
2024-01-03 02:00:00,172.719177,134.447083,19.8142128
2024-01-03 02:15:00,172.061859,137.060654,20.2974548
2024-01-03 02:30:00,172.507156,136.60199,20.453619
2024-01-03 02:45:00,172.0682,134.084885,19.92361
2024-01-03 03:00:00,171.890625,134.718887,19.7988224
2024-01-03 03:15:00,171.98671,135.084747,19.7191143
2024-01-03 03:30:00,172.1296,134.990067,19.8555088
2024-01-03 03:45:00,172.081131,134.776581,19.6263161
2024-01-03 04:00:00,172.001633,134.917191,19.779953
2024-01-03 04:15:00,171.7432,135.24408,19.7576847
2024-01-03 04:30:00,171.846664,135.021927,19.8679752
2024-01-03 04:45:00,172.2097,134.406372,19.746336
2024-01-03 05:00:00,171.9115,135.369171,19.6696758
2024-01-03 05:15:00,171.927338,134.4384,19.7556648
2024-01-03 05:30:00,171.8246,134.961014,19.9456024
2024-01-03 05:45:00,171.505081,135.331146,19.73889
2024-01-03 06:00:00,171.636963,136.110184,19.862381
2024-01-03 06:15:00,172.062,134.720932,19.827898
2024-01-03 06:30:00,172.103027,135.778839,19.9501934
2024-01-03 06:45:00,171.588379,134.725159,19.8611374
2024-01-03 07:00:00,172.325714,134.52803,19.7025776
2024-01-03 07:15:00,171.906311,134.648727,19.7148151
2024-01-03 07:30:00,171.62326,134.970825,19.6685581
2024-01-03 07:45:00,171.821625,135.270325,19.7358017
2024-01-03 08:00:00,172.054733,135.31218,19.74196
2024-01-03 08:15:00,171.890045,134.713242,19.6432018
2024-01-03 08:30:00,171.569138,135.139359,19.8088875
2024-01-03 08:45:00,171.976944,135.696014,19.9254951
2024-01-03 09:00:00,202.785522,162.850235,22.9485531
2024-01-03 09:15:00,204.801529,161.19664,23.8374386
2024-01-03 09:30:00,205.677658,160.171112,24.0650368
2024-01-03 09:45:00,205.737869,161.874481,24.1832523
2024-01-03 10:00:00,206.007889,161.22316,24.07559
2024-01-03 10:15:00,205.589645,163.105774,24.2197418
2024-01-03 10:30:00,205.376419,161.004776,23.99461
2024-01-03 10:45:00,205.655151,160.683578,24.08775
2024-01-03 11:00:00,205.676422,160.389267,23.9721413
2024-01-03 11:15:00,205.431763,160.846542,24.0252666
2024-01-03 11:30:00,205.328873,160.543839,23.96464
2024-01-03 12:00:00,205.734375,160.364426,23.9713173
2024-01-03 12:15:00,205.786011,160.516327,24.0588684
2024-01-03 12:30:00,205.676422,160.906647,24.23088
2024-01-03 12:45:00,205.2793,164.852646,23.3342361
2024-01-03 13:00:00,205.682068,164.839981,23.51284
2024-01-03 13:15:00,205.415283,164.6112,23.7140255
2024-01-03 13:30:00,205.539078,165.0741,23.6038151
2024-01-03 13:45:00,205.3272,165.883911,23.7747974
2024-01-03 14:00:00,207.039169,175.270187,23.6540642
2024-01-03 14:15:00,206.23439,174.193054,22.2648335
2024-01-03 14:30:00,205.886215,166.155136,23.3112831
2024-01-03 14:45:00,205.381058,165.9188,23.2231941
2024-01-03 15:00:00,205.538361,165.879654,23.2698364
2024-01-03 15:15:00,205.460541,164.618378,22.9753056
2024-01-03 15:30:00,205.464035,151.772537,25.7750511
2024-01-03 15:45:00,205.592712,163.599182,23.7574158
2024-01-03 16:00:00,205.460052,164.201721,23.5966682
2024-01-03 16:15:00,205.705765,164.304611,23.6483746
2024-01-03 16:30:00,205.64328,164.11084,23.7429085
2024-01-03 16:45:00,205.334045,164.821518,24.0027714
2024-01-03 17:00:00,204.501389,165.8674,23.9039345
2024-01-03 17:15:00,204.895233,165.796585,23.9849529
2024-01-03 17:30:00,205.329,165.807266,24.020628
2024-01-03 17:45:00,205.481491,166.102173,24.057869
2024-01-03 18:00:00,205.325089,174.357483,22.5333519
2024-01-03 18:15:00,205.604691,175.328,22.7858047
2024-01-03 18:30:00,204.971619,175.046387,22.850769
2024-01-03 18:45:00,205.209152,175.454178,22.55476
2024-01-03 19:00:00,205.01741,175.1488,22.2885056
2024-01-03 19:15:00,205.584152,174.5976,22.3898067
2024-01-03 19:30:00,205.216522,174.858612,22.4565
2024-01-03 19:45:00,205.486,174.29071,22.5183945
2024-01-03 20:00:00,205.449631,174.570236,22.5075912
2024-01-03 20:15:00,205.337021,174.781876,22.5397339
2024-01-03 20:30:00,205.050552,174.895355,22.381834
2024-01-03 20:45:00,205.728455,174.640671,22.4907665
2024-01-03 21:00:00,205.103271,174.573273,22.3865738
2024-01-03 21:15:00,205.2292,174.865448,22.34886
2024-01-03 21:30:00,205.003876,174.1064,22.1749077
2024-01-03 21:45:00,204.908661,173.843567,21.8241673
2024-01-03 22:00:00,205.088165,174.053726,21.74968
2024-01-03 22:15:00,204.799759,173.243164,21.6385727
2024-01-03 22:30:00,204.258148,173.267746,21.78027
2024-01-03 22:45:00,204.393814,173.129608,21.9564743
2024-01-03 23:00:00,204.525391,172.687378,21.7435589
2024-01-03 23:15:00,204.699341,173.855225,21.81154
2024-01-03 23:30:00,204.751358,167.315353,22.8434925
2024-01-03 23:45:00,204.930511,143.897568,26.80682
2024-01-04 00:00:00,204.624725,144.390152,26.7003288
2024-01-04 00:15:00,204.553253,144.169189,26.7751942
2024-01-04 00:30:00,205.03479,144.5708,26.6925755
2024-01-04 00:45:00,204.614777,145.890366,26.7140751
2024-01-04 01:00:00,205.068,145.2668,26.8020153
2024-01-04 01:15:00,204.681564,144.1862,26.7064152
2024-01-04 01:30:00,204.419083,143.522446,26.54529
2024-01-04 01:45:00,204.906342,143.845078,26.6750431
2024-01-04 02:00:00,204.780518,144.516678,26.8362255
2024-01-04 02:15:00,204.6466,144.17659,26.7178459
2024-01-04 02:30:00,204.84935,144.175735,26.5545483
2024-01-04 02:45:00,204.947174,144.3627,26.7841244
2024-01-04 03:00:00,204.63179,144.2023,26.4373684
2024-01-04 03:15:00,204.634674,143.8846,26.6966877
2024-01-04 03:30:00,204.853653,144.464355,26.6082115
2024-01-04 03:45:00,204.769958,144.421371,26.6285915
2024-01-04 04:00:00,204.96286,145.203156,26.5024757
2024-01-04 04:15:00,204.38855,144.945541,26.6570187
2024-01-04 04:30:00,204.593109,168.986343,22.5484924
2024-01-04 04:45:00,204.421555,168.356476,22.6818428
2024-01-04 05:00:00,204.595566,169.33049,22.5405083
2024-01-04 05:15:00,204.747086,168.062836,22.6715565
2024-01-04 05:30:00,204.443832,168.5021,22.6806221
2024-01-04 05:45:00,204.844,169.13887,22.5399818
2024-01-04 06:00:00,204.673279,168.708237,22.6993942
2024-01-04 06:15:00,204.644623,168.6182,22.747942
2024-01-04 06:30:00,204.8683,168.806946,22.6642036
2024-01-04 06:45:00,204.737579,168.3813,22.7589149
2024-01-04 07:00:00,204.749115,169.069763,22.5552235
2024-01-04 07:15:00,204.764481,169.428589,22.6548424
2024-01-04 07:30:00,204.826813,168.452332,22.5718269
2024-01-04 07:45:00,204.41423,169.280243,22.6870537
2024-01-04 08:00:00,204.619461,169.038116,22.7824059
2024-01-04 08:15:00,204.713181,169.099,22.5007553
2024-01-04 08:30:00,204.367722,167.684814,22.7155075
2024-01-04 08:45:00,204.4169,168.8395,22.555727
2024-01-04 09:00:00,204.699936,168.969666,22.6282921
2024-01-04 09:15:00,205.064255,168.214645,22.6786652
2024-01-04 09:30:00,204.317154,168.159256,22.5615864
2024-01-04 09:45:00,204.547989,169.920227,22.6999512
2024-01-04 10:00:00,204.818634,169.201141,22.4583931
2024-01-04 10:15:00,204.165848,169.40654,22.6766624
2024-01-04 10:30:00,204.367279,169.066055,22.6881542
2024-01-04 10:45:00,204.267914,167.2771,22.705452
2024-01-04 11:00:00,204.574783,169.15329,22.7262211
2024-01-04 11:15:00,204.768066,168.10463,22.7235813
2024-01-04 11:30:00,204.79071,169.295212,22.77561
2024-01-04 11:45:00,204.968567,170.164459,22.80473
2024-01-04 12:00:00,204.922775,169.387009,22.8522263
2024-01-04 12:15:00,205.017319,168.874588,22.84605
2024-01-04 12:30:00,205.067566,170.316833,22.9449215
2024-01-04 12:45:00,205.452087,170.901154,23.2777843
2024-01-04 13:00:00,205.303085,171.1596,23.5370483
2024-01-04 13:15:00,204.922745,169.581543,22.97282
2024-01-04 13:30:00,204.972427,169.150055,22.707407
2024-01-04 13:45:00,205.2956,169.6531,23.2036438
2024-01-04 14:00:00,205.201538,170.626419,23.3819714
2024-01-04 14:15:00,205.2664,170.665161,23.4389877
2024-01-04 14:30:00,204.580734,169.4195,22.88934
2024-01-04 14:45:00,205.3811,157.123947,25.1497822
2024-01-04 15:00:00,204.824753,156.581421,25.2869759
2024-01-04 15:15:00,205.264816,177.655289,21.2975464
2024-01-04 15:30:00,204.849365,177.539581,21.3008232
2024-01-04 15:45:00,205.086212,177.252,21.303772
2024-01-04 16:00:00,205.089935,178.29451,21.3512478
2024-01-04 16:15:00,204.81723,177.495773,21.2619972
2024-01-04 16:30:00,204.604858,178.057571,21.20228
2024-01-04 16:45:00,205.028534,177.294632,21.3876247
2024-01-04 17:00:00,204.53392,177.702744,21.3403454
2024-01-04 17:15:00,204.482468,177.9105,21.4191132
2024-01-04 17:30:00,204.474869,177.736725,21.4071941
2024-01-04 17:45:00,204.724884,177.4945,21.3792877
2024-01-04 18:00:00,204.840622,177.7242,21.2358131
2024-01-04 18:15:00,204.7572,176.448853,21.3171921
2024-01-04 18:30:00,204.71521,177.7887,21.2172661
2024-01-04 18:45:00,204.9573,177.69548,21.309927
2024-01-04 19:00:00,204.654236,177.195648,21.3938179
2024-01-04 19:15:00,204.6494,177.431046,21.3199539
2024-01-04 19:30:00,204.786957,176.438034,21.4830875
2024-01-04 19:45:00,204.579453,177.404083,21.38537
2024-01-04 20:00:00,204.481964,176.5759,21.4188862
2024-01-04 20:15:00,204.657486,175.88707,21.4279861
2024-01-04 20:30:00,204.712677,175.725922,21.3481579
2024-01-04 20:45:00,204.7212,176.737442,21.5611916
2024-01-04 21:00:00,204.796371,176.3449,21.4808445
2024-01-04 21:15:00,204.968384,178.1836,21.40669
2024-01-04 21:30:00,205.437622,178.049332,21.4628029
2024-01-04 21:45:00,205.062531,177.374252,21.3404331
2024-01-04 22:00:00,205.152664,178.226288,21.46923
2024-01-04 22:15:00,204.851,176.851563,21.4907627
2024-01-04 22:30:00,205.020264,177.941345,21.3054314
2024-01-04 22:45:00,205.113861,177.138351,21.4839668
2024-01-04 23:00:00,205.069046,177.3069,21.5104618
2024-01-04 23:15:00,205.268417,178.660126,21.3530083
2024-01-04 23:30:00,205.315369,173.486481,21.94101
2024-01-04 23:45:00,205.034515,173.071182,21.7891712
2024-01-05 00:00:00,204.971176,174.207764,21.8165913
2024-01-05 00:15:00,204.9564,173.716919,21.87918
2024-01-05 00:30:00,204.970154,173.0603,21.991024
2024-01-05 00:45:00,205.040329,173.770691,21.833725
2024-01-05 01:00:00,204.9791,173.569443,21.66561
2024-01-05 01:15:00,204.776825,173.112259,21.8033447
2024-01-05 01:30:00,205.247757,173.043472,21.9171124
2024-01-05 01:45:00,204.826233,173.287277,21.8094158
2024-01-05 02:00:00,205.028854,173.413925,21.9693966
2024-01-05 02:15:00,204.918716,173.566147,22.0495052
2024-01-05 02:30:00,204.899734,172.852844,21.9330921
2024-01-05 02:45:00,204.992981,173.036041,21.7445488
2024-01-05 03:00:00,204.75032,175.5126,21.9456463
2024-01-05 03:15:00,204.566254,173.482391,21.8587952
2024-01-05 03:30:00,205.0713,172.406586,21.88018
2024-01-05 03:45:00,204.924179,173.607651,22.33285
2024-01-05 04:00:00,204.959412,173.4344,22.381218
2024-01-05 04:15:00,205.044785,172.302,22.0989742
2024-01-05 04:30:00,205.002518,172.9793,21.9467583
2024-01-05 04:45:00,205.031769,174.601212,21.8667316
2024-01-05 05:00:00,205.160568,173.891113,22.0602169
2024-01-05 05:15:00,204.800735,172.173859,21.8160248
2024-01-05 05:30:00,205.0561,172.7325,21.8168774
2024-01-05 05:45:00,204.744049,172.782959,21.91273
2024-01-05 06:00:00,204.427872,172.7655,22.005043
2024-01-05 06:15:00,204.899567,173.70163,22.0116577
2024-01-05 06:30:00,205.054779,173.046356,21.8183517
2024-01-05 06:45:00,204.487061,173.0648,21.9550152
2024-01-05 07:00:00,205.172714,173.2225,22.0198212
2024-01-05 07:15:00,204.913544,173.18045,21.7931919
2024-01-05 07:30:00,204.463135,174.243942,21.9748974
2024-01-05 07:45:00,205.045181,172.9987,21.95431
2024-01-05 08:00:00,204.7121,173.730942,21.99352
2024-01-05 08:15:00,204.657669,172.980743,21.8842678
2024-01-05 08:30:00,204.432617,173.076843,22.0767326
2024-01-05 08:45:00,204.817017,172.852432,22.2336731
2024-01-05 09:00:00,205.19313,173.784622,22.12286
2024-01-05 09:15:00,204.762482,173.519791,21.9361763
2024-01-05 09:30:00,204.924927,174.127182,22.1615467
2024-01-05 09:45:00,204.5442,172.6307,21.8467026
2024-01-05 10:00:00,204.863251,172.7768,21.6859818
2024-01-05 10:15:00,204.4047,173.176682,21.85177
2024-01-05 10:30:00,204.86499,173.837921,21.8685589
2024-01-05 10:45:00,205.004364,173.286591,21.85491
2024-01-05 11:00:00,205.099564,173.622849,21.8976955
2024-01-05 11:15:00,204.707687,172.867569,21.8893738
2024-01-05 11:30:00,204.971436,173.07988,21.9586544
2024-01-05 11:45:00,204.809586,172.67717,22.0491486
2024-01-05 12:00:00,204.721252,172.720612,22.0095081
2024-01-05 12:15:00,204.5532,172.6289,21.7757244
2024-01-05 12:30:00,204.96579,172.940613,21.8219
2024-01-05 12:45:00,204.672226,172.429062,22.0290318
2024-01-05 13:00:00,204.402481,172.784317,21.769928
2024-01-05 13:15:00,204.692245,173.029816,21.9100971
2024-01-05 13:30:00,204.763779,172.237335,21.96875
2024-01-05 13:45:00,204.708786,172.40451,21.8308716
2024-01-05 14:00:00,204.784515,172.642563,21.7442017
2024-01-05 14:15:00,204.881821,173.02005,22.06849
2024-01-05 14:30:00,204.4876,172.756088,21.8634586
2024-01-05 14:45:00,204.218536,166.344009,23.158226
2024-01-05 15:00:00,204.596619,166.0454,23.00751
2024-01-05 15:15:00,204.434128,166.299454,23.3263531
2024-01-05 15:30:00,204.529785,166.356857,23.15993
2024-01-05 15:45:00,204.814209,165.8579,23.09107
2024-01-05 16:00:00,204.468582,165.923508,23.1348457
2024-01-05 16:15:00,204.302567,165.45549,23.34174
2024-01-05 16:30:00,204.75293,166.1837,23.1301517
2024-01-05 16:45:00,204.743546,165.912445,23.06472
2024-01-05 17:00:00,204.971344,166.445587,23.0981426
2024-01-05 17:15:00,205.073944,173.903,22.44893
2024-01-05 17:30:00,204.963486,173.7659,22.444725
2024-01-05 17:45:00,205.085281,174.817322,22.6608829
2024-01-05 18:00:00,204.79451,173.958008,22.4431839
2024-01-05 18:15:00,204.938232,173.554184,22.3914833
2024-01-05 18:30:00,205.23584,173.985352,22.3900833
2024-01-05 18:45:00,205.16922,174.444321,22.31511
2024-01-05 19:00:00,205.015747,174.451874,22.5241966
2024-01-05 19:15:00,205.3314,174.586,22.6284714
2024-01-05 19:30:00,204.952438,175.3101,22.47881
2024-01-05 19:45:00,204.715027,174.709961,22.2687721
2024-01-05 20:00:00,204.990845,172.563431,21.7126083
2024-01-05 20:15:00,204.6823,173.93602,21.63889
2024-01-05 20:30:00,204.242676,173.083862,21.85438
2024-01-05 20:45:00,204.480759,173.504227,21.8101749
2024-01-05 21:00:00,204.446152,174.130219,21.7834721
2024-01-05 21:15:00,204.53714,173.852875,21.6696
2024-01-05 21:30:00,204.336792,173.298615,21.712183
2024-01-05 21:45:00,204.597855,174.397888,21.7755184
2024-01-05 22:00:00,204.716919,169.174286,22.66071
2024-01-05 22:15:00,204.175766,169.869064,22.4974976
2024-01-05 22:30:00,204.456863,170.569458,22.4291058
2024-01-05 22:45:00,204.610489,169.356689,22.4797859
2024-01-05 23:00:00,204.152054,169.419754,22.6182232
2024-01-05 23:15:00,204.5168,169.390518,22.4876366
2024-01-05 23:30:00,204.661179,169.602081,22.5185165
2024-01-05 23:45:00,204.792618,169.79126,22.3336716
2024-01-06 00:00:00,204.9185,169.813217,22.5179539
2024-01-06 00:15:00,204.948013,170.258469,22.50039
2024-01-06 00:30:00,204.947586,170.096573,22.3781929
2024-01-06 00:45:00,204.682587,169.137466,22.3940678
2024-01-06 01:00:00,204.287689,169.8888,22.214941
2024-01-06 01:15:00,205.085144,170.128311,22.3062325
2024-01-06 01:30:00,205.021927,169.616928,22.4016781
2024-01-06 01:45:00,205.0383,169.751816,22.3820839
2024-01-06 02:00:00,204.717743,168.873077,22.4066124
2024-01-06 02:15:00,204.715485,169.733765,22.4420052
2024-01-06 02:30:00,205.073944,173.4611,22.0908241
2024-01-06 02:45:00,204.993408,175.100266,22.1632881
2024-01-06 03:00:00,205.138809,176.2851,22.308691
2024-01-06 03:15:00,205.299438,176.239532,22.1563187
2024-01-06 03:30:00,205.452728,175.366989,22.3579235
2024-01-06 03:45:00,205.106461,174.900543,22.1841125
